成交日期,销售工号,产品,成交客户数, 成交金额 ,产品类型,期数,区域,省份,小组,业务组,职务类别,客单价,成交年份,成交月份,,,,
2020/5/3,1000000576,借呗18期,2," 34,000.10 ",借呗,18期,华东,苏州,三组,苏州三组,普通员工," 17,000.05 ",2020,5,,,,
2020/5/3,1000000928,借呗12期,2," 33,000.57 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 16,500.29 ",2020,5,,,,
2020/5/3,1000000576,借呗12期,1," 20,000.31 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 20,000.31 ",2020,5,,,,
2020/5/3,1000000030,借呗6期,1," 19,999.99 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 19,999.99 ",2020,5,,,,
2020/5/3,1000001513,借呗12期,1," 16,000.33 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 16,000.33 ",2020,5,,,,
2020/5/3,1000000068,借呗12期,2," 15,000.90 ",借呗,12期,华西北,重庆,一组,重庆一组,管理人员," 7,500.45 ",2020,5,,,,
2020/5/3,1000000566,借呗18期,1," 15,000.69 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 15,000.69 ",2020,5,,,,
2020/5/3,1000000044,借呗6期,1," 14,000.49 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 14,000.49 ",2020,5,,,,
2020/5/3,1000000040,借呗12期,1," 10,000.50 ",借呗,12期,华西北,北京,四组,北京四组,管理人员," 10,000.50 ",2020,5,,,,
2020/5/3,1000000032,借呗12期,1," 9,177.49 ",借呗,12期,华东,苏州,一组,苏州一组,管理人员," 9,177.49 ",2020,5,,,,
2020/5/3,1000000067,借呗12期,1," 8,000.34 ",借呗,12期,华东,苏州,二组,苏州二组,普通员工," 8,000.34 ",2020,5,,,,
2020/5/3,1000004256,借呗18期,1," 6,500.32 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 6,500.32 ",2020,5,,,,
2020/5/3,1000003926,借呗6期,1," 6,000.06 ",借呗,6期,华南,广州,一组,广州一组,管理人员," 6,000.06 ",2020,5,,,,
2020/5/3,1000000036,花呗18期,1," 5,688.25 ",花呗,18期,华南,广州,三组,广州三组,管理人员," 5,688.25 ",2020,5,,,,
2020/5/3,1000000040,借呗6期,1," 2,000.40 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 2,000.40 ",2020,5,,,,
2020/5/3,1000000032,借呗6期,1," 2,000.10 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员," 2,000.10 ",2020,5,,,,
2020/5/3,1000000039,借呗6期,1," 1,400.59 ",借呗,6期,华东,苏州,二组,苏州二组,管理人员," 1,400.59 ",2020,5,,,,
2020/5/4,1000003926,借呗12期,6," 87,002.18 ",借呗,12期,华南,广州,一组,广州一组,管理人员," 14,500.36 ",2020,5,,,,
2020/5/4,1000000029,借呗12期,3," 36,000.87 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 12,000.29 ",2020,5,,,,
2020/5/4,1000000056,借呗6期,2," 31,000.37 ",借呗,6期,华东,上海,一组,上海一组,管理人员," 15,500.19 ",2020,5,,,,
2020/5/4,1000000054,借呗6期,2," 29,001.09 ",借呗,6期,华东,上海,一组,上海一组,普通员工," 14,500.55 ",2020,5,,,,
2020/5/4,1000000057,借呗12期,2," 21,500.58 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 10,750.29 ",2020,5,,,,
2020/5/4,1000000067,借呗6期,2," 21,000.16 ",借呗,6期,华东,苏州,二组,苏州二组,普通员工," 10,500.08 ",2020,5,,,,
2020/5/4,1000000056,借呗12期,1," 16,000.68 ",借呗,12期,华东,上海,一组,上海一组,管理人员," 16,000.68 ",2020,5,,,,
2020/5/4,1000000031,借呗18期,1," 16,000.56 ",借呗,18期,华东,杭州,一组,杭州一组,管理人员," 16,000.56 ",2020,5,,,,
2020/5/4,1000000036,借呗12期,2," 16,000.17 ",借呗,12期,华南,广州,三组,广州三组,管理人员," 8,000.09 ",2020,5,,,,
2020/5/4,1000000032,借呗12期,1," 15,000.49 ",借呗,12期,华东,苏州,一组,苏州一组,管理人员," 15,000.49 ",2020,5,,,,
2020/5/4,1000000028,借呗12期,1," 14,000.54 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 14,000.54 ",2020,5,,,,
2020/5/4,1000000566,借呗12期,1," 13,000.76 ",借呗,12期,华南,广州,三组,广州三组,普通员工," 13,000.76 ",2020,5,,,,
2020/5/4,1000001513,借呗12期,1," 13,000.74 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 13,000.74 ",2020,5,,,,
2020/5/4,1000000045,借呗18期,1," 11,000.19 ",借呗,18期,华南,深圳,一组,深圳一组,普通员工," 11,000.19 ",2020,5,,,,
2020/5/4,1000000045,借呗12期,1," 10,200.65 ",借呗,12期,华南,深圳,一组,深圳一组,普通员工," 10,200.65 ",2020,5,,,,
2020/5/4,1000000576,借呗18期,1," 10,000.67 ",借呗,18期,华东,苏州,三组,苏州三组,普通员工," 10,000.67 ",2020,5,,,,
2020/5/4,1000000067,借呗18期,1," 9,999.94 ",借呗,18期,华东,苏州,二组,苏州二组,普通员工," 9,999.94 ",2020,5,,,,
2020/5/4,1000000237,借呗18期,1," 6,999.98 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 6,999.98 ",2020,5,,,,
2020/5/4,1000000031,借呗6期,1," 6,000.51 ",借呗,6期,华东,杭州,一组,杭州一组,管理人员," 6,000.51 ",2020,5,,,,
2020/5/4,1000000043,借呗6期,1," 6,000.17 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 6,000.17 ",2020,5,,,,
2020/5/4,1000000046,借呗12期,1," 5,000.66 ",借呗,12期,华西北,成都,一组,成都一组,普通员工," 5,000.66 ",2020,5,,,,
2020/5/4,1000000043,借呗12期,1," 5,000.33 ",借呗,12期,华西北,成都,一组,成都一组,普通员工," 5,000.33 ",2020,5,,,,
2020/5/4,1000000046,借呗6期,1," 5,000.00 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 5,000.00 ",2020,5,,,,
2020/5/4,1000000040,借呗6期,2," 3,584.76 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 1,792.38 ",2020,5,,,,
2020/5/4,1000000031,借呗12期,1," 2,500.11 ",借呗,12期,华东,杭州,一组,杭州一组,管理人员," 2,500.11 ",2020,5,,,,
2020/5/4,1000000032,借呗6期,1," 1,800.45 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员," 1,800.45 ",2020,5,,,,
2020/5/4,1000000033,借呗6期,1," 1,000.53 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 1,000.53 ",2020,5,,,,
2020/5/4,1000003926,借呗6期,1, 500.27 ,借呗,6期,华南,广州,一组,广州一组,管理人员, 500.27 ,2020,5,,,,
2020/5/5,1000003926,借呗12期,4," 79,001.05 ",借呗,12期,华南,广州,一组,广州一组,管理人员," 19,750.26 ",2020,5,,,,
2020/5/5,1000003926,借呗6期,2," 35,000.10 ",借呗,6期,华南,广州,一组,广州一组,管理人员," 17,500.05 ",2020,5,,,,
2020/5/5,1000000028,借呗12期,2," 28,500.86 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 14,250.43 ",2020,5,,,,
2020/5/5,1000000054,借呗12期,2," 26,500.72 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 13,250.36 ",2020,5,,,,
2020/5/5,1000000029,借呗6期,3," 24,163.48 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 8,054.49 ",2020,5,,,,
2020/5/5,1000000035,借呗18期,1," 18,000.67 ",借呗,18期,华东,苏州,三组,苏州三组,普通员工," 18,000.67 ",2020,5,,,,
2020/5/5,1000000029,借呗12期,1," 17,000.62 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 17,000.62 ",2020,5,,,,
2020/5/5,1000000928,借呗12期,1," 16,000.73 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 16,000.73 ",2020,5,,,,
2020/5/5,1000000566,借呗12期,2," 14,940.58 ",借呗,12期,华南,广州,三组,广州三组,普通员工," 7,470.29 ",2020,5,,,,
2020/5/5,1000000237,借呗18期,1," 13,000.75 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 13,000.75 ",2020,5,,,,
2020/5/5,1000004256,借呗18期,1," 12,000.66 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 12,000.66 ",2020,5,,,,
2020/5/5,1000000068,借呗12期,1," 10,000.31 ",借呗,12期,华西北,重庆,一组,重庆一组,管理人员," 10,000.31 ",2020,5,,,,
2020/5/5,1000000044,借呗6期,1," 10,000.19 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 10,000.19 ",2020,5,,,,
2020/5/5,1000000043,借呗6期,1," 9,000.17 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 9,000.17 ",2020,5,,,,
2020/5/5,1000000028,借呗6期,1," 8,000.59 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 8,000.59 ",2020,5,,,,
2020/5/5,1000000040,借呗12期,1," 8,000.18 ",借呗,12期,华西北,北京,四组,北京四组,管理人员," 8,000.18 ",2020,5,,,,
2020/5/5,1000000576,借呗12期,1," 7,500.11 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 7,500.11 ",2020,5,,,,
2020/5/5,1000000057,借呗12期,1," 7,500.03 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 7,500.03 ",2020,5,,,,
2020/5/5,1000000029,借呗18期,1," 7,000.30 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 7,000.30 ",2020,5,,,,
2020/5/5,1000000040,借呗6期,1," 6,000.28 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 6,000.28 ",2020,5,,,,
2020/5/5,1000000035,借呗6期,1," 5,499.95 ",借呗,6期,华东,苏州,三组,苏州三组,普通员工," 5,499.95 ",2020,5,,,,
2020/5/5,1000000033,借呗6期,1," 3,000.68 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 3,000.68 ",2020,5,,,,
2020/5/5,1000000037,借呗12期,1," 1,000.53 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 1,000.53 ",2020,5,,,,
2020/5/6,1000003926,借呗6期,7," 67,502.45 ",借呗,6期,华南,广州,一组,广州一组,管理人员," 9,643.21 ",2020,5,,,,
2020/5/6,1000003926,借呗12期,4," 65,001.06 ",借呗,12期,华南,广州,一组,广州一组,管理人员," 16,250.27 ",2020,5,,,,
2020/5/6,1000003803,借呗6期,2," 29,000.62 ",借呗,6期,华西北,北京,三组,北京三组,普通员工," 14,500.31 ",2020,5,,,,
2020/5/6,1000000029,借呗18期,2," 25,000.74 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 12,500.37 ",2020,5,,,,
2020/5/6,1000000032,借呗12期,1," 22,000.56 ",借呗,12期,华东,苏州,一组,苏州一组,管理人员," 22,000.56 ",2020,5,,,,
2020/5/6,1000000928,借呗12期,1," 20,000.15 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 20,000.15 ",2020,5,,,,
2020/5/6,1000000104,借呗6期,1," 18,000.75 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 18,000.75 ",2020,5,,,,
2020/5/6,1000000034,借呗6期,2," 17,784.98 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 8,892.49 ",2020,5,,,,
2020/5/6,1000004256,借呗18期,2," 16,000.81 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 8,000.41 ",2020,5,,,,
2020/5/6,1000000566,借呗12期,1," 15,000.40 ",借呗,12期,华南,广州,三组,广州三组,普通员工," 15,000.40 ",2020,5,,,,
2020/5/6,1000000032,借呗6期,2," 14,684.43 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员," 7,342.22 ",2020,5,,,,
2020/5/6,1000000566,借呗18期,1," 13,000.42 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 13,000.42 ",2020,5,,,,
2020/5/6,1000000052,借呗6期,1," 13,000.30 ",借呗,6期,华东,上海,二组,上海二组,普通员工," 13,000.30 ",2020,5,,,,
2020/5/6,1000000031,借呗12期,1," 13,000.19 ",借呗,12期,华东,杭州,一组,杭州一组,管理人员," 13,000.19 ",2020,5,,,,
2020/5/6,1000004170,借呗12期,1," 12,000.51 ",借呗,12期,华东,上海,二组,上海二组,管理人员," 12,000.51 ",2020,5,,,,
2020/5/6,1000000029,借呗6期,1," 11,999.95 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 11,999.95 ",2020,5,,,,
2020/5/6,1000000068,借呗12期,1," 11,000.64 ",借呗,12期,华西北,重庆,一组,重庆一组,管理人员," 11,000.64 ",2020,5,,,,
2020/5/6,1000000054,借呗12期,1," 11,000.28 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 11,000.28 ",2020,5,,,,
2020/5/6,1000000054,借呗6期,2," 10,001.08 ",借呗,6期,华东,上海,一组,上海一组,普通员工," 5,000.54 ",2020,5,,,,
2020/5/6,1000000044,借呗6期,1," 10,000.03 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 10,000.03 ",2020,5,,,,
2020/5/6,1000001513,借呗12期,1," 8,000.40 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 8,000.40 ",2020,5,,,,
2020/5/6,1000000043,借呗6期,1," 6,000.58 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 6,000.58 ",2020,5,,,,
2020/5/6,1000000928,借呗6期,1," 5,500.17 ",借呗,6期,华西北,西安,一组,西安一组,普通员工," 5,500.17 ",2020,5,,,,
2020/5/6,1000000040,借呗6期,1," 5,000.49 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 5,000.49 ",2020,5,,,,
2020/5/6,1000000031,借呗18期,1," 5,000.48 ",借呗,18期,华东,杭州,一组,杭州一组,管理人员," 5,000.48 ",2020,5,,,,
2020/5/6,1000000028,借呗6期,1," 3,000.30 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 3,000.30 ",2020,5,,,,
2020/5/6,1000003989,花呗6期,1," 2,799.04 ",花呗,6期,华西北,北京,三组,北京三组,普通员工," 2,799.04 ",2020,5,,,,
2020/5/7,1000000036,借呗12期,3," 46,000.80 ",借呗,12期,华南,广州,三组,广州三组,管理人员," 15,333.60 ",2020,5,,,,
2020/5/7,1000003926,借呗6期,3," 39,500.87 ",借呗,6期,华南,广州,一组,广州一组,管理人员," 13,166.96 ",2020,5,,,,
2020/5/7,1000000028,借呗12期,2," 36,000.99 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 18,000.50 ",2020,5,,,,
2020/5/7,1000000566,借呗18期,3," 36,000.50 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 12,000.17 ",2020,5,,,,
2020/5/7,1000000057,借呗18期,1," 25,000.77 ",借呗,18期,华东,上海,二组,上海二组,普通员工," 25,000.77 ",2020,5,,,,
2020/5/7,1000000056,借呗12期,1," 25,000.73 ",借呗,12期,华东,上海,一组,上海一组,管理人员," 25,000.73 ",2020,5,,,,
2020/5/7,1000000034,借呗12期,1," 25,000.63 ",借呗,12期,华东,苏州,一组,苏州一组,普通员工," 25,000.63 ",2020,5,,,,
2020/5/7,1000000030,借呗6期,4," 24,948.75 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 6,237.19 ",2020,5,,,,
2020/5/7,1000000237,借呗18期,2," 21,001.01 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 10,500.51 ",2020,5,,,,
2020/5/7,1000000031,借呗12期,3," 19,000.87 ",借呗,12期,华东,杭州,一组,杭州一组,管理人员," 6,333.62 ",2020,5,,,,
2020/5/7,1000000044,借呗6期,2," 18,000.30 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 9,000.15 ",2020,5,,,,
2020/5/7,1000003926,借呗12期,1," 16,000.74 ",借呗,12期,华南,广州,一组,广州一组,管理人员," 16,000.74 ",2020,5,,,,
2020/5/7,1000000928,借呗6期,1," 16,000.43 ",借呗,6期,华西北,西安,一组,西安一组,普通员工," 16,000.43 ",2020,5,,,,
2020/5/7,1000003989,借呗12期,1," 16,000.19 ",借呗,12期,华西北,北京,三组,北京三组,普通员工," 16,000.19 ",2020,5,,,,
2020/5/7,1000000031,借呗6期,1," 14,999.98 ",借呗,6期,华东,杭州,一组,杭州一组,管理人员," 14,999.98 ",2020,5,,,,
2020/5/7,1000004256,借呗18期,1," 14,000.46 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 14,000.46 ",2020,5,,,,
2020/5/7,1000000057,借呗12期,1," 14,000.15 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 14,000.15 ",2020,5,,,,
2020/5/7,1000000029,借呗6期,1," 13,000.35 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 13,000.35 ",2020,5,,,,
2020/5/7,1000000040,借呗6期,1," 12,000.23 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 12,000.23 ",2020,5,,,,
2020/5/7,1000000045,借呗12期,2," 11,500.36 ",借呗,12期,华南,深圳,一组,深圳一组,普通员工," 5,750.18 ",2020,5,,,,
2020/5/7,1000000052,借呗12期,1," 10,000.50 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 10,000.50 ",2020,5,,,,
2020/5/7,1000004256,借呗12期,1," 7,500.22 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 7,500.22 ",2020,5,,,,
2020/5/7,1000000046,借呗6期,1," 7,000.74 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 7,000.74 ",2020,5,,,,
2020/5/7,1000000104,借呗6期,1," 7,000.27 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 7,000.27 ",2020,5,,,,
2020/5/7,1000000043,借呗6期,1," 6,500.28 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 6,500.28 ",2020,5,,,,
2020/5/7,1000000030,借呗12期,1," 6,500.10 ",借呗,12期,华南,广州,三组,广州三组,普通员工," 6,500.10 ",2020,5,,,,
2020/5/7,1000000237,借呗12期,1," 6,000.73 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 6,000.73 ",2020,5,,,,
2020/5/7,1000000032,借呗6期,1," 6,000.51 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员," 6,000.51 ",2020,5,,,,
2020/5/7,1000001513,借呗6期,1," 5,000.13 ",借呗,6期,华东,上海,二组,上海二组,普通员工," 5,000.13 ",2020,5,,,,
2020/5/7,1000000052,借呗6期,1," 5,000.08 ",借呗,6期,华东,上海,二组,上海二组,普通员工," 5,000.08 ",2020,5,,,,
2020/5/7,1000000034,借呗6期,1," 2,000.23 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 2,000.23 ",2020,5,,,,
2020/5/7,1000000035,借呗6期,1," 1,507.43 ",借呗,6期,华东,苏州,三组,苏州三组,普通员工," 1,507.43 ",2020,5,,,,
2020/5/8,1000003926,借呗6期,2," 31,500.33 ",借呗,6期,华南,广州,一组,广州一组,管理人员," 15,750.17 ",2020,5,,,,
2020/5/8,1000004170,借呗12期,2," 29,000.61 ",借呗,12期,华东,上海,二组,上海二组,管理人员," 14,500.31 ",2020,5,,,,
2020/5/8,1000000031,借呗18期,2," 28,292.56 ",借呗,18期,华东,杭州,一组,杭州一组,管理人员," 14,146.28 ",2020,5,,,,
2020/5/8,1000000034,借呗18期,1," 25,000.26 ",借呗,18期,华东,苏州,一组,苏州一组,普通员工," 25,000.26 ",2020,5,,,,
2020/5/8,1000000068,借呗12期,2," 22,001.08 ",借呗,12期,华西北,重庆,一组,重庆一组,管理人员," 11,000.54 ",2020,5,,,,
2020/5/8,1000000033,借呗6期,2," 21,300.82 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 10,650.41 ",2020,5,,,,
2020/5/8,1000000054,借呗18期,1," 20,000.09 ",借呗,18期,华东,上海,一组,上海一组,普通员工," 20,000.09 ",2020,5,,,,
2020/5/8,1000000040,借呗6期,1," 20,000.05 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 20,000.05 ",2020,5,,,,
2020/5/8,1000000030,借呗6期,1," 20,000.03 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 20,000.03 ",2020,5,,,,
2020/5/8,1000000045,借呗18期,1," 19,999.98 ",借呗,18期,华南,深圳,一组,深圳一组,普通员工," 19,999.98 ",2020,5,,,,
2020/5/8,1000004256,借呗18期,1," 18,000.10 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 18,000.10 ",2020,5,,,,
2020/5/8,1000000928,借呗6期,1," 16,000.74 ",借呗,6期,华西北,西安,一组,西安一组,普通员工," 16,000.74 ",2020,5,,,,
2020/5/8,1000000039,借呗12期,1," 16,000.66 ",借呗,12期,华东,苏州,二组,苏州二组,管理人员," 16,000.66 ",2020,5,,,,
2020/5/8,1000000036,借呗12期,1," 15,000.60 ",借呗,12期,华南,广州,三组,广州三组,管理人员," 15,000.60 ",2020,5,,,,
2020/5/8,1000000035,借呗12期,1," 15,000.44 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 15,000.44 ",2020,5,,,,
2020/5/8,1000000050,借呗12期,1," 13,000.65 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 13,000.65 ",2020,5,,,,
2020/5/8,1000000052,借呗6期,1," 13,000.57 ",借呗,6期,华东,上海,二组,上海二组,普通员工," 13,000.57 ",2020,5,,,,
2020/5/8,1000000028,借呗12期,1," 12,000.29 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 12,000.29 ",2020,5,,,,
2020/5/8,1000000056,借呗12期,1," 12,000.05 ",借呗,12期,华东,上海,一组,上海一组,管理人员," 12,000.05 ",2020,5,,,,
2020/5/8,1000000566,借呗6期,1," 10,000.48 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 10,000.48 ",2020,5,,,,
2020/5/8,1000000044,借呗6期,1," 10,000.45 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 10,000.45 ",2020,5,,,,
2020/5/8,1000003926,借呗12期,1," 9,999.94 ",借呗,12期,华南,广州,一组,广州一组,管理人员," 9,999.94 ",2020,5,,,,
2020/5/8,1000000237,借呗18期,1," 9,500.02 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 9,500.02 ",2020,5,,,,
2020/5/8,1000000029,借呗18期,2," 9,484.26 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 4,742.13 ",2020,5,,,,
2020/5/8,1000000044,借呗12期,1," 8,000.76 ",借呗,12期,华西北,北京,三组,北京三组,管理人员," 8,000.76 ",2020,5,,,,
2020/5/8,1000000576,借呗12期,1," 8,000.52 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 8,000.52 ",2020,5,,,,
